Season,Home_Team,Away_Team,Home_Score,Away_Score,Home_Goal_Diff,Away_Goal_Diff,Home_Last_5_Wins,Away_Last_5_Wins,H2H_Home_Wins,H2H_Home_Losses,H2H_Away_Wins,H2H_Away_Losses,H2H_Draws,Result_Encoded,Home_Form,Away_Form
2020, Jazeera SC , Raadsan FC ,2,2,0,0,0,1,0,1,1,0,0,0,3.0,8.0
2020, Rajo FC , Midnimo FC ,1,1,0,0,0,2,0,0,0,0,0,0,1.0,9.0
2020, Heegan S.C , Gaadiidka FC ,1,1,0,0,3,1,5,0,0,5,1,0,7.0,9.0
2020, Elman FC , Dekedda SC ,0,1,-1,1,4,3,4,4,4,4,2,-1,3.0,10.0
2020, Mogadishu City Club , Raadsan FC ,2,3,-1,1,4,1,0,0,0,0,0,-1,11.0,8.0
2020, Horseed S.C , Midnimo FC ,1,0,1,-1,3,2,1,0,0,1,0,1,11.0,9.0
2020, Jazeera SC , Gaadiidka FC ,1,1,0,0,0,1,0,1,1,0,1,0,3.0,9.0
2020, Rajo FC , Heegan S.C ,1,2,-1,1,0,2,0,0,0,0,0,-1,1.0,11.0
2020, Dekedda SC , Raadsan FC ,1,0,1,-1,3,2,0,0,0,0,0,1,5.0,8.0
2020, Elman FC , Midnimo FC ,1,1,0,0,4,1,0,0,0,0,1,0,3.0,9.0
2020, Mogadishu City Club , Gaadiidka FC ,3,0,3,-3,4,0,5,1,1,5,2,1,11.0,9.0
2020, Horseed S.C , Heegan S.C ,1,0,1,-1,3,3,2,4,4,2,6,1,11.0,11.0
2020, Jazeera SC , Rajo FC ,4,2,2,-2,0,0,0,0,0,0,0,1,3.0,4.0
2020, Midnimo FC , Dekedda SC ,0,0,0,0,1,3,0,1,1,0,1,0,7.0,10.0
2020, Gaadiidka FC , Raadsan FC ,5,0,5,-5,0,2,0,1,1,0,0,1,1.0,8.0
2020, Heegan S.C , Elman FC ,3,1,2,-2,2,3,1,2,2,1,6,1,7.0,5.0
2020, Rajo FC , Mogadishu City Club ,0,5,-5,5,0,4,0,0,0,0,0,-1,1.0,6.0
2020, Jazeera SC , Horseed S.C ,0,1,-1,1,1,3,0,2,2,0,2,-1,3.0,13.0
2020, Dekedda SC , Gaadiidka FC ,1,3,-2,2,2,1,3,0,0,3,6,-1,5.0,9.0
2020, Heegan S.C , Midnimo FC ,0,1,-1,1,3,1,1,0,0,1,0,-1,7.0,9.0
2020, Rajo FC , Raadsan FC ,0,4,-4,4,0,1,0,0,0,0,1,-1,1.0,8.0
2020, Jazeera SC , Elman FC ,2,4,-2,2,1,2,0,3,3,0,1,-1,3.0,5.0
2020, Horseed S.C , Mogadishu City Club ,0,0,0,0,3,4,2,5,5,2,4,0,11.0,6.0
2020, Heegan S.C , Dekedda SC ,1,0,1,-1,2,2,2,3,3,2,5,1,7.0,10.0
2020, Rajo FC , Gaadiidka FC ,0,7,-7,7,0,2,0,1,1,0,0,-1,1.0,9.0
2020, Jazeera SC , Midnimo FC ,1,2,-1,1,1,1,1,1,1,1,3,-1,3.0,9.0
2020, Horseed S.C , Raadsan FC ,4,0,4,-4,3,2,0,0,0,0,0,1,11.0,8.0
2020, Mogadishu City Club , Elman FC ,2,0,2,-2,3,2,2,0,0,2,8,1,11.0,5.0
2020, Dekedda SC , Rajo FC ,4,1,3,-3,2,0,0,0,0,0,0,1,5.0,4.0
2020, Jazeera SC , Heegan S.C ,0,3,-3,3,1,3,0,3,3,0,1,-1,3.0,11.0
2020, Horseed S.C , Gaadiidka FC ,0,1,-1,1,4,3,3,0,0,3,4,-1,11.0,9.0
2020, Mogadishu City Club , Midnimo FC ,2,1,1,-1,3,2,0,0,0,0,1,1,11.0,9.0
2020, Elman FC , Raadsan FC ,2,1,1,-1,1,2,0,0,0,0,0,1,3.0,8.0
2021, Heegan S.C , Midnimo FC ,1,0,1,-1,3,2,1,0,0,1,0,1,7.0,9.0
2021, Geeska Afrika FC , Jeenyo  FC ,0,0,0,0,2,0,0,0,0,0,0,0,0.0,2.0
2021, Raadsan FC , Horseed S.C ,1,0,1,-1,1,3,0,1,1,0,0,1,8.0,13.0
2021, Elman FC , Mogadishu City Club ,0,1,-1,1,2,4,0,3,3,0,8,-1,3.0,6.0
2021, Dekedda SC , Gaadiidka FC ,1,1,0,0,2,4,3,0,0,3,6,0,5.0,9.0
2021, Jeenyo  FC , Heegan S.C ,1,2,-1,1,0,4,1,3,3,1,6,-1,9.0,11.0
2021, Midnimo FC , Horseed S.C ,0,2,-2,2,2,2,0,2,2,0,0,-1,7.0,13.0
2021, Geeska Afrika FC , Mogadishu City Club ,0,2,-2,2,2,4,0,0,0,0,0,-1,0.0,6.0
2021, Raadsan FC , Gaadiidka FC ,1,0,1,-1,2,4,1,1,1,1,0,1,8.0,9.0
2021, Elman FC , Dekedda SC ,2,1,1,-1,2,1,4,4,4,4,2,1,3.0,10.0
2021, Heegan S.C , Horseed S.C ,1,1,0,0,4,2,4,3,3,4,6,0,7.0,13.0
2021, Jeenyo  FC , Mogadishu City Club ,1,0,1,-1,0,4,2,2,2,2,4,1,9.0,6.0
2021, Midnimo FC , Gaadiidka FC ,1,1,0,0,2,3,0,1,1,0,0,0,7.0,9.0
2021, Geeska Afrika FC , Dekedda SC ,0,3,-3,3,1,1,0,0,0,0,0,-1,0.0,10.0
2021, Raadsan FC , Elman FC ,1,0,1,-1,3,3,0,1,1,0,0,1,8.0,5.0
2021, Mogadishu City Club , Heegan S.C ,3,2,1,-1,4,4,2,1,1,2,8,1,11.0,11.0
2021, Horseed S.C , Gaadiidka FC ,1,3,-2,2,2,2,3,0,0,3,4,-1,11.0,9.0
2021, Jeenyo  FC , Dekedda SC ,0,4,-4,4,1,2,2,4,4,2,4,-1,9.0,10.0
2021, Midnimo FC , Elman FC ,1,0,1,-1,1,2,0,0,0,0,2,1,7.0,5.0
2021, Geeska Afrika FC , Raadsan FC ,0,2,-2,2,1,3,1,1,1,1,1,-1,0.0,8.0
2021, Heegan S.C , Gaadiidka FC ,3,0,3,-3,3,2,5,0,0,5,2,1,7.0,9.0
2021, Mogadishu City Club , Dekedda SC ,1,0,1,-1,4,3,1,3,3,1,5,1,11.0,10.0
2021, Horseed S.C , Elman FC ,3,0,3,-3,1,2,2,3,3,2,5,1,11.0,5.0
2021, Jeenyo  FC , Raadsan FC ,1,1,0,0,1,4,0,0,0,0,0,0,9.0,8.0
2021, Midnimo FC , Geeska Afrika FC ,2,1,1,-1,1,0,2,2,2,2,0,1,7.0,4.0
2021, Dekedda SC , Heegan S.C ,0,0,0,0,2,3,3,3,3,3,5,0,5.0,11.0
2021, Gaadiidka FC , Elman FC ,0,1,-1,1,1,1,1,5,5,1,2,-1,1.0,5.0
2021, Mogadishu City Club , Raadsan FC ,1,0,1,-1,4,4,0,0,0,0,0,1,11.0,8.0
2021, Horseed S.C , Geeska Afrika FC ,3,1,2,-2,2,0,0,0,0,0,0,1,11.0,4.0
2021, Jeenyo  FC , Midnimo FC ,1,0,1,-1,1,2,0,0,0,0,1,1,9.0,9.0
2021, Heegan S.C , Elman FC ,1,0,1,-1,2,2,2,2,2,2,6,1,7.0,5.0
2021, Dekedda SC , Raadsan FC ,1,2,-1,1,2,3,1,0,0,1,0,-1,5.0,8.0
2021, Gaadiidka FC , Geeska Afrika FC ,6,0,6,-6,1,0,0,0,0,0,0,1,1.0,4.0
2021, Mogadishu City Club , Midnimo FC ,1,0,1,-1,4,2,1,0,0,1,1,1,11.0,9.0
2021, Horseed S.C , Jeenyo  FC ,3,0,3,-3,3,2,2,3,3,2,3,1,11.0,2.0
2021, Raadsan FC , Heegan S.C ,0,0,0,0,3,2,0,1,1,0,0,0,8.0,11.0
2021, Elman FC , Geeska Afrika FC ,4,0,4,-4,1,0,0,0,0,0,0,1,3.0,4.0
2021, Dekedda SC , Midnimo FC ,1,2,-1,1,2,2,1,0,0,1,2,-1,5.0,9.0
2021, Gaadiidka FC , Jeenyo  FC ,2,2,0,0,2,2,3,2,2,3,3,0,1.0,2.0
2021, Mogadishu City Club , Horseed S.C ,1,1,0,0,4,3,5,2,2,5,5,0,11.0,13.0
2021, Heegan S.C , Geeska Afrika FC ,1,1,0,0,2,0,0,0,0,0,0,0,7.0,4.0
2021, Raadsan FC , Midnimo FC ,1,0,1,-1,2,3,0,1,1,0,1,1,8.0,9.0
2021, Elman FC , Jeenyo  FC ,1,2,-1,1,2,1,2,0,0,2,7,-1,3.0,2.0
2021, Dekedda SC , Horseed S.C ,0,2,-2,2,1,3,2,2,2,2,7,-1,5.0,13.0
2021, Gaadiidka FC , Mogadishu City Club ,0,1,-1,1,2,4,1,6,6,1,2,-1,1.0,6.0
2021, Heegan S.C , Midnimo FC ,2,1,1,-1,2,2,2,0,0,2,0,1,7.0,9.0
2021, Jeenyo  FC , Geeska Afrika FC ,4,2,2,-2,2,0,0,0,0,0,1,1,9.0,4.0
2021, Horseed S.C , Raadsan FC ,0,0,0,0,4,2,1,1,1,1,0,0,11.0,8.0
2021, Mogadishu City Club , Elman FC ,2,2,0,0,4,2,3,0,0,3,8,0,11.0,5.0
2021, Gaadiidka FC , Dekedda SC ,0,3,-3,3,1,0,0,3,3,0,7,-1,1.0,10.0
2021, Heegan S.C , Jeenyo  FC ,1,1,0,0,2,3,3,1,1,3,6,0,7.0,2.0
2021, Horseed S.C , Midnimo FC ,5,2,3,-3,3,1,2,0,0,2,0,1,11.0,9.0
2021, Mogadishu City Club , Geeska Afrika FC ,4,0,4,-4,3,0,0,0,0,0,0,1,11.0,4.0
2021, Gaadiidka FC , Raadsan FC ,1,1,0,0,1,2,1,2,2,1,0,0,1.0,8.0
2021, Dekedda SC , Elman FC ,1,1,0,0,1,2,4,5,5,4,2,0,5.0,5.0
2021, Horseed S.C , Heegan S.C ,1,1,0,0,3,2,3,4,4,3,7,0,11.0,11.0
2021, Mogadishu City Club , Jeenyo  FC ,2,1,1,-1,3,2,2,3,3,2,4,1,11.0,2.0
2021, Gaadiidka FC , Midnimo FC ,1,2,-1,1,1,1,1,0,0,1,1,-1,1.0,9.0
2021, Dekedda SC , Geeska Afrika FC ,1,2,-1,1,1,0,0,0,0,0,0,-1,5.0,4.0
2021, Elman FC , Raadsan FC ,3,2,1,-1,1,2,1,1,1,1,0,1,3.0,8.0
2021, Heegan S.C , Mogadishu City Club ,1,0,1,-1,1,3,1,3,3,1,8,1,7.0,6.0
2021, Gaadiidka FC , Horseed S.C ,0,5,-5,5,0,2,0,3,3,0,4,-1,1.0,13.0
2021, Dekedda SC , Jeenyo  FC ,3,1,2,-2,1,2,4,2,2,4,4,1,5.0,2.0
2021, Elman FC , Midnimo FC ,0,2,-2,2,2,2,0,1,1,0,2,-1,3.0,9.0
2021, Raadsan FC , Geeska Afrika FC ,3,0,3,-3,1,1,1,1,1,1,1,1,8.0,4.0
2021, Gaadiidka FC , Heegan S.C ,2,3,-1,1,0,2,0,6,6,0,2,-1,1.0,11.0
2021, Dekedda SC , Mogadishu City Club ,1,1,0,0,2,3,3,2,2,3,5,0,5.0,6.0
2021, Horseed S.C , Elman FC ,2,0,2,-2,3,1,3,3,3,3,5,1,11.0,5.0
2021, Raadsan FC , Jeenyo  FC ,0,0,0,0,2,2,0,0,0,0,1,0,8.0,2.0
2021, Geeska Afrika FC , Midnimo FC ,0,4,-4,4,1,2,2,3,3,2,0,-1,0.0,9.0
2021, Heegan S.C , Dekedda SC ,1,5,-4,4,3,2,3,3,3,3,6,-1,7.0,10.0
2021, Elman FC , Gaadiidka FC ,0,2,-2,2,1,0,5,1,1,5,2,-1,3.0,9.0
2021, Raadsan FC , Mogadishu City Club ,1,1,0,0,1,2,0,1,1,0,0,0,8.0,6.0
2021, Geeska Afrika FC , Horseed S.C ,0,4,-4,4,1,3,0,1,1,0,0,-1,0.0,13.0
2021, Midnimo FC , Jeenyo  FC ,1,0,1,-1,3,1,0,1,1,0,1,1,7.0,2.0
2021, Elman FC , Heegan S.C ,1,2,-1,1,1,2,2,3,3,2,6,-1,3.0,11.0
2021, Raadsan FC , Dekedda SC ,0,2,-2,2,1,2,0,1,1,0,0,-1,8.0,10.0
2021, Geeska Afrika FC , Gaadiidka FC ,1,8,-7,7,1,1,0,1,1,0,0,-1,0.0,9.0
2021, Midnimo FC , Mogadishu City Club ,0,2,-2,2,4,2,0,2,2,0,1,-1,7.0,6.0
2021, Jeenyo  FC , Horseed S.C ,1,3,-2,2,0,4,3,3,3,3,3,-1,9.0,13.0
2021, Heegan S.C , Raadsan FC ,0,1,-1,1,3,1,1,0,0,1,1,-1,7.0,8.0
2021, Geeska Afrika FC , Elman FC ,0,5,-5,5,1,1,0,1,1,0,0,-1,0.0,5.0
2021, Midnimo FC , Dekedda SC ,0,0,0,0,4,3,0,1,1,0,2,0,7.0,10.0
2021, Jeenyo  FC , Gaadiidka FC ,1,2,-1,1,0,2,2,3,3,2,4,-1,9.0,9.0
2021, Horseed S.C , Mogadishu City Club ,0,0,0,0,4,2,2,5,5,2,6,0,11.0,6.0
2021, Geeska Afrika FC , Heegan S.C ,0,13,-13,13,0,3,0,0,0,0,1,-1,0.0,11.0
2021, Midnimo FC , Raadsan FC ,0,2,-2,2,3,2,1,1,1,1,1,-1,7.0,8.0
2021, Jeenyo  FC , Elman FC ,2,1,1,-1,0,1,0,2,2,0,7,1,9.0,5.0
2021, Horseed S.C , Dekedda SC ,1,0,1,-1,4,3,2,2,2,2,7,1,11.0,10.0
2021, Mogadishu City Club , Gaadiidka FC ,4,2,2,-2,1,3,6,1,1,6,2,1,11.0,9.0
